Time_(sec),Volume_(cm3),Volumetric heat production rate_(erg/cm3-sec),Surface temperature_(K),Temperature_(K),Mass_(g),Pressure_(atm),Mole fraction O2,Mole fraction CH4,Mole fraction O3,Molecular weight_(g/mole),Mass density_(g/cm3),Unburned hydrocarbons_(ppm),Volatile organic compounds_(ppm)
     0.002200000000000000,        1.000000000000000,      0.02108752000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.002300000000000000,        1.000000000000000,      0.02114050000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.002400000000000000,        1.000000000000000,      0.02119347000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.002500000000000000,        1.000000000000000,      0.02124644000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.002600000000000000,        1.000000000000000,      0.02129941000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.002700000000000000,        1.000000000000000,      0.02135238000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.002800000000000000,        1.000000000000000,      0.02140535000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.002900000000000000,        1.000000000000000,      0.02145832000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003000000000000000,        1.000000000000000,      0.02151130000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003100000000000000,        1.000000000000000,      0.02156427000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003200000000000000,        1.000000000000000,      0.02161724000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003300000000000000,        1.000000000000000,      0.02167021000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003400000000000000,        1.000000000000000,      0.02172318000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003500000000000000,        1.000000000000000,      0.02177616000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003600000000000000,        1.000000000000000,      0.02182913000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003700000000000000,        1.000000000000000,      0.02188210000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003800000000000000,        1.000000000000000,      0.02193507000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.003900000000000000,        1.000000000000000,      0.02198804000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004000000000000000,        1.000000000000000,      0.02204101000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004100000000000000,        1.000000000000000,      0.02209399000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004200000000000000,        1.000000000000000,      0.02214696000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004300000000000000,        1.000000000000000,      0.02219993000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004400000000000000,        1.000000000000000,      0.02225290000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004500000000000000,        1.000000000000000,      0.02230587000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004600000000000000,        1.000000000000000,      0.02235884000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004700000000000000,        1.000000000000000,      0.02241182000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004800000000000000,        1.000000000000000,      0.02246479000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.004900000000000000,        1.000000000000000,      0.02251776000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005000000000000000,        1.000000000000000,      0.02257073000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005100000000000000,        1.000000000000000,      0.02262370000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005200000000000000,        1.000000000000000,      0.02267667000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005300000000000000,        1.000000000000000,      0.02272965000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005400000000000000,        1.000000000000000,      0.02278262000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005500000000000000,        1.000000000000000,      0.02283559000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005600000000000000,        1.000000000000000,      0.02288856000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005700000000000000,        1.000000000000000,      0.02294153000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005800000000000000,        1.000000000000000,      0.02299450000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.005900000000000000,        1.000000000000000,      0.02304748000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006000000000000000,        1.000000000000000,      0.02310045000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006100000000000000,        1.000000000000000,      0.02315342000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006200000000000000,        1.000000000000000,      0.02320639000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006300000000000000,        1.000000000000000,      0.02325936000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006400000000000000,        1.000000000000000,      0.02331233000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006500000000000000,        1.000000000000000,      0.02336531000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006600000000000000,        1.000000000000000,      0.02341828000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006700000000000000,        1.000000000000000,      0.02347125000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006800000000000000,        1.000000000000000,      0.02352422000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.006900000000000000,        1.000000000000000,      0.02357719000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007000000000000000,        1.000000000000000,      0.02363016000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007100000000000000,        1.000000000000000,      0.02368314000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007200000000000000,        1.000000000000000,      0.02373611000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007300000000000000,        1.000000000000000,      0.02378908000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007400000000000000,        1.000000000000000,      0.02384205000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007500000000000000,        1.000000000000000,      0.02389502000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007600000000000000,        1.000000000000000,      0.02394799000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007700000000000000,        1.000000000000000,      0.02400097000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007800000000000000,        1.000000000000000,      0.02405394000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.007900000000000001,        1.000000000000000,      0.02410691000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008000000000000000,        1.000000000000000,      0.02415988000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008100000000000000,        1.000000000000000,      0.02421285000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008200000000000001,        1.000000000000000,      0.02426582000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008300000000000000,        1.000000000000000,      0.02431880000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008400000000000000,        1.000000000000000,      0.02437177000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008500000000000001,        1.000000000000000,      0.02442474000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008600000000000000,        1.000000000000000,      0.02447771000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008699999999999999,        1.000000000000000,      0.02453068000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008800000000000001,        1.000000000000000,      0.02458365000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008900000000000000,        1.000000000000000,      0.02463663000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.008999999999999999,        1.000000000000000,      0.02468960000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.009100000000000000,        1.000000000000000,      0.02474257000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.009200000000000000,        1.000000000000000,      0.02479554000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.009299999999999999,        1.000000000000000,      0.02484851000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.009400000000000000,        1.000000000000000,      0.02490148000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.009500000000000000,        1.000000000000000,      0.02495446000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.009599999999999999,        1.000000000000000,      0.02500743000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
     0.009700000000000000,        1.000000000000000,      0.02506040000000000,        300.0000000000000,        300.0000000000000,     0.001108547000000000,       0.9999997000000001,       0.6133924000000000,       0.3409439000000000,      0.04566366000000000,        27.28937000000000,     0.001108547000000000,        340943.9000000000,        340943.9000000000
